0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3.2873808415670953,-0.23056059334741905,1.1802609950820915,9.445092898467916,11.165679533880642,5.809014245473062,-4.5094275671303485,-23.22473881780073,-30.343650558939334,-32.08546148550497,-32.00683539091272,-9.397707063210056,4.177005477204033,17.238151922941594,5.266411713442918,15.486833987115965,3.98014284236816,-8.992930517178435,-0.3800687689650167,-0.2327466706962047
-6.804110099570286,-0.42795975019371063,-1.6676175371976383,8.496800110198613,0.7692695674121097,25.987961432146477,33.73746382293899,20.077239250338557,16.913569066076587,-1.9565585791805757,-15.644244942747434,-23.889325406717067,-32.603826146567556,-30.287840756927178,-8.248246045574518,2.8821669022779965,-2.669928171161476,-0.10870179913407564,-3.459716919857672,-5.219642498973811
2.467493588723311,3.9031584054484703,3.330200593839716,15.665512739926328,23.13187792874793,6.4219170969629715,-2.377178015245805,-33.34742081990258,-46.07363292498177,-57.13477479969627,-44.72203461595819,-15.826809137885231,11.64750716089532,21.86640940789278,17.177324137759488,8.056205818802523,5.504222724088706,6.492010725153168,2.5100758099912293,1.372362719361434
-1.9530582865926243,-1.07437209387945,-4.186531279779696,-0.9060344870964108,20.97277033409284,35.24884569641418,62.75402496811192,42.96549366989781,11.801956977219707,-3.5537109943032585,-23.425746722582936,-58.37014927403382,-59.862111715598566,-51.90576229461354,-20.65873768975738,2.3770494406504965,-2.2830013373335314,-1.2871475205339677,-1.1025882960494182,4.504492216548156
-5.909409970116298,-10.69727001268696,-3.2390281462417603,7.2696922641852675,15.594647765277676,7.912980666611949,-0.724678244251255,-25.17945607310918,-36.16679246433652,-37.28624323042097,-30.243396422947974,-4.7474942277153085,6.33828620103112,23.856862057138134,6.453769898932005,13.309855407730698,4.769443585506327,9.562667609660796,-2.589768327168259,-9.024556734461173
-5.09718978297934,7.57422319418479,1.0147101619139054,6.9360013542077725,16.586715256977513,3.5580808761836535,5.649465309211794,-34.44293598022681,-42.47336932782544,-54.37526360689074,-39.55194764707315,-19.902642147637685,13.23811364359747,27.583705516477178,15.59975009296431,12.206630518179077,13.832629578336572,2.9211540252510932,-1.6626174225639494,0.12492458708302268
4.303548151977101,1.1862815171102288,-5.6195388391053935,5.065924181529653,7.834487322227776,33.31774604465239,38.7905624463396,33.62336085991377,3.5566576623965425,-4.517552978663943,-12.921428915225984,-35.74599812716799,-31.60715677321256,-34.09410102096584,-7.724829782776174,3.138174109497683,-1.6591178946036298,9.609594316557967,2.869141794330175,1.824705698574798
-0.7454803781183419,-0.29422155948493167,5.964820990713614,2.164160499154877,18.81463021883612,2.9066664774136046,1.1067302486992219,-19.02073887432069,-25.724373604281343,-37.055559759131796,-28.871845445862274,-2.98960799896288,10.926781100421067,18.736738824189423,9.966985239170917,12.561036920841705,3.7084741023688546,7.523667985749291,2.97248267742323,2.9888146515487324
-0.22942371298664713,-3.166052056175931,3.874401944659362,-7.1485197981609225,5.2687869246234085,27.568025382853598,34.28491062202178,38.52406508399469,4.223520664682332,7.531126908738826,-13.191901301382817,-32.05067078871279,-45.20361298236898,-37.92953785588579,-11.962525477880867,-5.002986693986059,5.404352761915903,-0.24308479401183797,-2.9360025035311135,-5.777965281782356
1.4647924459183126,-1.7766160295165152,-4.292984747636284,-4.399590184394269,8.94007524070792,31.09680345771392,48.97167734343084,47.59352759366331,13.609516592542391,-0.18607750343756227,-19.74704279616168,-41.03791487608894,-50.618693146406315,-48.120947602822056,-12.087718008188913,0.628471198335606,-1.3171727331045715,2.6712836766140033,-7.785456028976634,1.509628345924249
-5.53371989122834,-5.867422255960334,-0.93908226236335,-0.031781287943249754,18.433285302309272,32.87567889967126,55.538976774725455,49.34255398183983,0.7895953543617651,-5.578688169128195,-13.011264382068113,-45.83218870982019,-66.90310858724348,-52.26009128512863,-9.672745282060305,3.198043728641892,0.3399770817423154,-2.665492673795409,0.3616869773348726,3.951067884269915
-1.9590384383131005,-1.1156843259153455,0.1065416522762157,5.782782488260507,6.75203131543508,8.924571144743652,-11.989599688291362,-23.413680651708766,-29.882432336538752,-41.4274120354385,-18.62584689880084,-16.23399030040062,5.906811991474555,24.36670970578615,12.039305083717773,13.109483209978197,-0.4884929016469757,-2.5849528662637815,-0.2592722262549997,0.9894323040552184
1.9311575466196589,-2.4081686045675372,-12.055950956233069,-0.7516590376708479,16.182958269884782,-1.7712695635833642,-5.03319252808256,-29.884787427363598,-48.932728133795976,-53.055269047529976,-43.80799854927914,-5.345227812236733,7.7154977937036175,27.968363165496143,20.54107221750042,11.3412702199486,12.801216700577545,-1.1595658525551968,-3.352613043042683,-3.6810066449517933
-0.4420862918109726,-0.25194293793310113,-6.401777548461361,-4.841739118795562,-1.673010955946867,16.78092714292114,11.060173608248533,11.00965773691232,2.0257642673834977,-1.0645966225275825,-9.633139168494383,-17.251411887928075,-18.943036067715305,-17.025531571860647,-2.3962992479147323,1.0209639322506345,-4.915833360548401,0.3784338729274204,11.5508623985367,-3.242467715727075
