spikeTime
15.243
15.246
15.267
15.372
15.386
15.492
15.522
15.525
15.529
15.539
15.54
15.547
15.551
15.559
15.565
15.568
15.602
15.607
15.616
15.837
15.849
15.857
15.915
16.123
16.149
16.222
16.256
16.272
16.326
16.327
16.545
16.548
16.578
16.58
16.837
16.846
16.852
16.862
16.866
16.878
16.906
16.91
17.174
17.196
17.234
17.241
17.263
17.265
17.383
17.409
17.439
17.44
17.519
17.526
17.533
17.535
17.539
17.559
17.56
17.568
17.569
17.574
17.584
17.602
17.605
17.606
17.832
17.853
17.857
17.874
17.921
18.195
18.229
18.254
18.411
18.446
18.458
18.479
18.49
18.527
18.534
18.565
18.588
18.592
18.608
18.613
18.619
18.829
18.831
18.894
18.901
18.914
19.196
19.207
19.218
19.391
19.4
19.504
19.522
19.529
19.53
19.536
19.537
19.54
19.542
19.562
19.575
19.582
19.583
19.587
19.602
19.605
19.614
19.831
19.834
19.841
19.858
19.89
19.903
20.26
20.302
20.348
20.423
20.482
20.484
20.539
20.554
20.565
20.572
20.586
20.589
20.597
20.617
20.876
20.882
20.884
20.917
21.227
21.268
21.276
21.429
21.529
21.531
21.536
21.537
21.568
21.57
21.582
21.587
21.588
21.596
21.615
21.616
21.618
21.841
21.861
21.891
21.894
21.916
22.163
22.183
22.221
22.279
22.319
22.33
22.339
22.347
22.374
22.417
22.469
22.515
22.532
22.566
22.576
22.578
22.597
22.598
22.6
22.602
22.616
22.618
22.832
22.835
22.843
22.847
22.872
22.88
22.894
22.897
23.129
23.144
23.151
23.299
23.304
23.389
23.421
23.447
23.471
23.527
23.534
23.543
23.551
23.564
23.574
23.579
23.603
23.832
23.834
23.888
23.902
23.903
24.153
24.157
24.235
24.247
24.325
24.38
24.391
24.398
24.502
24.527
24.532
24.55
24.555
24.557
24.568
24.596
24.833
24.865
24.893
24.921
25.256
25.257
25.467
25.485
25.509
25.521
25.527
25.54
25.547
25.556
25.557
25.571
25.572
25.582
25.584
25.587
25.843
25.851
25.862
25.87
25.881
25.884
25.904
25.908
26.122
26.16
26.176
26.191
26.195
26.205
26.322
26.325
26.33
26.342
26.373
26.389
26.41
26.42
26.453
26.489
26.495
26.545
26.584
26.588
26.596
26.6
26.603
26.617
26.897
26.906
27.249
27.317
27.329
27.395
27.538
27.546
27.547
27.554
27.562
27.57
27.576
27.577
27.584
27.598
27.6
27.606
27.609
27.611
27.825
27.856
27.896
27.903
27.917
28.181
28.271
28.333
28.363
28.398
28.411
28.493
28.507
28.52
28.557
28.558
28.559
28.56
28.571
28.573
28.582
28.583
28.591
28.594
28.596
28.602
28.606
28.616
28.837
28.897
28.898
28.901
28.905
28.912
29.204
29.247
29.283
29.373
29.434
29.442
29.466
29.525
29.536
29.548
29.555
29.594
29.598
29.609
29.61
29.612
29.846
29.858
29.859
29.868
29.88
29.883
29.885
29.917
30.189
30.206
30.207
30.308
30.364
30.385
30.391
30.49
30.53
30.55
30.558
30.565
30.577
30.582
30.586
30.603
30.871
30.882
31.189
31.35
31.38
31.417
31.544
31.561
31.568
31.569
31.574
31.602
31.605
31.614
31.617
31.826
31.86
31.875
31.892
32.128
32.133
32.189
32.199
32.44
32.444
32.516
32.532
32.558
32.559
32.574
32.579
32.58
32.592
32.598
32.601
32.606
32.61
32.612
32.827
32.883
32.902
32.906
32.92
33.244
33.257
33.287
33.298
33.323
33.487
33.528
33.546
33.547
33.563
33.574
33.575
33.59
33.593
33.597
33.606
33.62
33.85
33.854
33.88
33.917
34.161
34.196
34.205
34.236
34.245
34.246
34.265
34.303
34.4
34.492
34.527
34.537
34.539
34.542
34.551
34.571
34.573
34.575
34.58
34.583
34.591
34.621
34.829
34.842
34.847
34.857
34.858
34.867
34.87
34.871
34.893
34.92
35.249
35.257
35.521
35.522
35.531
35.545
35.552
35.553
35.557
35.559
35.568
35.571
35.572
35.573
35.574
35.584
35.585
35.603
35.611
35.614
35.619
35.823
35.841
35.886
35.889
35.893
35.91
35.92
36.158
36.179
36.202
36.36
36.425
36.441
36.49
36.511
36.528
36.533
36.558
36.578
36.585
36.587
36.593
36.603
36.609
36.85
36.875
36.878
36.879
36.885
36.903
37.14
37.158
37.194
37.216
37.225
37.243
37.261
37.402
37.414
37.563
37.564
37.571
37.572
37.585
37.612
37.86
37.861
37.873
37.883
37.896
37.911
38.146
38.176
38.199
38.22
38.262
38.328
38.352
38.429
38.492
38.537
38.541
38.544
38.548
38.55
38.552
38.559
38.571
38.572
38.586
38.587
38.602
38.614
38.849
38.851
38.903
39.132
39.154
39.216
39.271
39.297
39.309
39.341
39.461
39.533
39.545
39.547
39.55
39.569
39.57
39.574
39.603
39.612
39.62
39.828
39.832
39.866
39.867
40.189
40.19
40.196
40.251
40.304
40.308
40.317
40.321
40.327
40.33
40.369
40.408
40.421
40.45
40.481
40.501
40.526
40.528
40.532
40.548
40.555
40.56
40.562
40.564
40.566
40.595
40.606
40.827
40.859
40.868
40.875
40.883
40.897
40.917
41.158
41.233
41.243
41.248
41.258
41.288
41.296
41.331
41.37
41.407
41.434
41.53
41.538
41.543
41.544
41.56
41.563
41.566
41.574
41.588
41.591
41.595
41.6
41.602
41.604
41.619
41.84
41.864
41.919
42.139
42.2
42.241
42.328
42.33
42.369
42.382
42.386
42.408
42.411
42.431
42.441
42.444
42.495
42.526
42.531
42.534
42.552
42.555
42.56
42.563
42.573
42.575
42.582
42.597
42.598
42.606
42.608
42.61
42.62
42.887
42.915
42.92
43.202
43.399
43.521
43.527
43.545
43.546
43.549
43.555
43.563
43.581
43.583
43.584
43.588
43.589
43.594
43.615
43.618
43.619
43.83
43.836
43.852
43.866
43.871
43.872
43.884
43.916
44.198
44.235
44.383
44.385
44.41
44.525
44.539
44.542
44.545
44.546
44.558
44.565
44.567
44.6
44.607
44.609
44.618
44.824
44.859
44.876
44.887
44.893
44.898
45.225
45.286
45.298
45.375
45.384
45.399
45.447
45.454
45.542
45.554
45.56
45.569
45.571
45.576
45.589
45.594
45.605
45.606
45.609
45.617
45.618
45.846
45.856
45.885
45.886
45.887
46.186
46.193
46.26
46.511
46.547
46.559
46.561
46.584
46.6
46.602
46.604
46.613
46.861
46.863
46.871
46.888
46.901
46.916
47.258
47.29
47.359
47.384
47.386
47.437
47.482
47.494
47.502
47.512
47.535
47.557
47.571
47.594
47.606
47.608
47.614
47.618
47.916
48.15
48.244
48.314
48.403
48.457
48.53
48.534
48.542
48.543
48.565
48.581
48.59
48.605
49.17
49.184
49.196
49.242
49.35
49.357
49.378
49.408
49.508
49.509
49.527
49.53
49.54
49.545
49.556
49.564
49.585
49.594
49.607
49.62
49.837
49.852
49.86
49.873
49.914
49.915
50.155
50.206
50.222
50.244
50.271
50.338
50.351
50.398
50.403
50.422
50.426
50.435
50.524
50.556
50.566
50.568
50.577
50.578
50.581
50.588
50.595
50.599
50.615
50.83
50.839
50.852
50.868
50.873
50.897
50.909
51.126
51.14
51.191
51.211
51.225
51.296
51.37
51.388
51.401
51.417
51.436
51.47
51.524
51.53
51.541
51.543
51.552
51.561
51.567
51.57
51.592
51.599
51.611
51.839
51.842
51.852
51.87
51.894
51.901
52.145
52.146
52.237
52.28
52.289
52.394
52.513
52.523
52.549
52.567
52.575
52.584
52.588
52.592
52.593
52.6
52.601
52.614
52.858
52.878
53.231
53.237
53.344
53.393
53.449
53.501
53.505
53.515
53.521
53.534
53.536
53.564
53.57
53.572
53.573
53.577
53.583
53.596
53.616
53.617
53.836
53.864
53.865
53.878
53.889
53.911
54.124
54.156
54.161
54.17
54.196
54.267
54.364
54.379
54.398
54.457
54.5
54.515
54.522
54.532
54.534
54.535
54.544
54.565
54.581
54.594
54.612
54.618
54.834
54.868
54.878
54.879
54.883
54.913
55.193
55.245
55.36
55.383
55.386
55.413
55.571
55.578
55.583
55.59
55.593
55.599
55.614
55.615
55.616
55.619
55.911
56.126
56.13
56.155
56.187
56.212
56.254
56.275
56.295
56.315
56.322
56.38
56.401
56.529
56.538
56.563
56.566
56.571
56.573
56.576
56.588
56.589
56.608
56.61
56.851
56.862
56.891
56.918
57.198
57.254
57.285
57.334
57.338
57.38
57.429
57.514
57.523
57.527
57.531
57.539
57.545
57.549
57.553
57.557
57.571
57.582
57.586
57.595
57.891
57.897
58.205
58.225
58.283
58.427
58.471
58.526
58.541
58.546
58.579
58.593
58.612
58.832
58.857
58.875
58.913
59.16
59.168
59.185
59.201
59.227
59.258
59.304
59.343
59.382
59.389
59.394
59.474
59.534
59.555
59.556
59.573
59.58
59.589
59.602
59.603
59.604
59.605
59.614
59.824
59.835
59.864
59.897
60.142
60.175
60.208
60.261
60.278
60.282
60.347
60.36
60.381
60.399
60.528
60.537
60.558
60.567
60.572
60.582
60.59
60.593
60.606
60.608
60.619
60.83
60.838
60.85
60.857
60.868
61.124
61.176
61.233
61.246
61.287
61.486
61.49
61.523
61.525
61.541
61.551
61.56
61.58
61.593
61.596
61.606
61.609
61.612
61.841
61.852
61.864
61.877
61.885
61.897
61.899
61.907
62.15
62.17
62.192
62.217
62.273
62.464
62.502
62.527
62.545
62.549
62.58
62.581
62.609
62.849
62.878
62.887
62.905
62.918
63.131
63.145
63.147
63.186
63.203
63.217
63.261
63.396
63.397
63.405
63.459
63.507
63.512
63.558
63.59
63.593
63.594
63.603
63.604
63.834
63.841
63.882
63.887
63.902
63.908
63.917
64.124
64.167
64.258
64.429
64.525
64.533
64.569
64.574
64.586
64.596
64.604
64.841
64.92
65.166
65.247
65.311
65.353
65.525
65.527
65.53
65.545
65.55
65.566
65.58
65.588
65.596
65.602
65.612
65.834
65.839
65.855
65.868
65.917
66.123
66.261
66.265
66.289
66.37
66.527
66.542
66.546
66.548
66.549
66.562
66.564
66.565
66.567
66.581
66.583
66.602
66.603
66.615
66.617
66.857
66.858
66.888
66.893
66.903
67.227
67.317
67.333
67.45
67.48
67.504
67.507
67.519
67.521
67.522
67.523
67.529
67.533
67.538
67.544
67.561
67.563
67.578
67.579
67.588
67.605
67.61
67.616
67.836
67.867
67.873
67.889
67.91
67.912
68.124
68.132
68.236
68.367
68.487
68.49
68.525
68.53
68.531
68.536
68.563
68.574
68.584
68.589
68.615
68.835
68.854
68.897
69.146
69.163
69.182
69.295
69.371
69.437
69.499
69.503
69.532
69.542
69.585
69.588
69.827
69.83
69.865
69.877
69.91
70.123
70.187
70.192
70.252
70.272
70.293
70.388
70.41
70.439
70.447
70.528
70.531
70.556
70.568
70.571
70.574
70.576
70.589
70.595
70.62
70.621
70.831
70.872
70.906
70.909
71.164
71.167
71.202
71.265
71.298
71.32
71.439
71.543
71.573
71.576
71.578
71.579
71.584
71.598
71.601
71.604
71.605
71.608
71.609
71.619
71.835
71.836
71.838
71.866
71.878
71.913
71.916
71.92
72.186
72.251
72.3
72.371
72.399
72.419
72.525
72.531
72.539
72.545
72.552
72.567
72.571
72.581
72.849
72.87
72.871
72.882
73.173
73.2
73.235
73.25
73.301
73.332
73.359
73.373
73.505
73.527
73.528
73.53
73.534
73.536
73.547
73.551
73.556
73.574
73.579
73.611
73.612
73.62
73.822
73.847
73.89
73.913
74.149
74.159
74.19
74.33
74.337
74.342
74.35
74.383
74.403
74.543
74.562
74.573
74.576
74.586
74.589
74.59
74.594
74.606
74.607
74.608
74.615
74.619
74.84
74.852
74.869
74.921
75.142
75.162
75.269
75.349
75.418
75.434
75.451
75.479
75.497
75.507
75.521
75.532
75.546
75.547
75.551
75.566
75.567
75.574
75.579
75.61
75.612
75.616
75.617
75.855
75.859
75.892
76.401
76.544
76.545
76.549
76.556
76.577
76.582
76.588
76.591
76.594
76.596
76.6
76.601
76.617
76.827
76.834
76.841
76.844
76.865
76.89
76.898
76.909
77.127
77.166
77.172
77.278
77.297
77.348
77.381
77.422
77.437
77.467
77.516
77.521
77.53
77.531
77.538
77.561
77.562
77.57
77.594
77.599
77.618
77.854
77.856
77.859
77.865
77.879
77.884
77.919
78.124
78.167
78.178
78.244
78.29
78.394
78.409
78.428
78.459
78.46
78.544
78.567
78.568
78.572
78.573
78.579
78.591
78.61
78.611
78.618
78.835
78.839
78.848
78.89
78.902
78.906
78.92
79.125
79.136
79.151
79.198
79.301
79.302
79.317
79.371
79.436
79.465
79.518
79.52
79.533
79.546
79.55
79.559
79.583
79.592
79.596
79.598
79.599
79.611
79.612
79.614
79.618
79.839
79.848
79.852
79.863
79.875
79.891
79.893
79.896
79.919
80.13
80.136
80.149
80.184
80.243
80.329
80.402
80.416
80.474
80.513
80.542
80.553
80.554
80.555
80.56
80.561
80.568
80.572
80.584
80.585
80.592
80.597
80.603
80.606
80.617
80.62
80.862
80.897
81.139
81.219
81.233
81.3
81.405
81.485
81.491
81.502
81.549
81.552
81.562
81.567
81.577
81.583
81.587
81.593
81.598
81.613
81.621
81.826
81.856
81.873
81.875
82.127
82.138
82.185
82.28
82.297
82.328
82.372
82.377
82.384
82.46
82.536
82.539
82.541
82.543
82.549
82.557
82.558
82.563
82.57
82.575
82.587
82.594
82.601
82.611
82.835
82.87
82.871
82.906
83.187
83.255
83.315
83.403
83.415
83.541
83.543
83.557
83.577
83.599
83.601
83.84
83.861
83.914
84.149
84.164
84.175
84.194
84.212
84.268
84.291
84.388
84.399
84.428
84.441
84.522
84.53
84.54
84.548
84.551
84.559
84.567
84.592
84.611
84.62
84.857
84.869
84.883
85.124
85.178
85.199
85.271
85.343
85.483
85.527
85.538
85.551
85.556
85.566
85.572
85.597
85.828
85.865
85.878
85.892
86.122
86.128
86.132
86.17
86.193
86.204
86.381
86.383
86.473
86.559
86.577
86.581
86.594
86.599
86.834
86.87
86.914
87.129
87.17
87.176
87.249
87.288
87.299
87.301
87.31
87.327
87.335
87.438
87.458
87.501
87.555
87.572
87.582
87.592
87.593
87.611
87.612
87.616
87.822
87.828
87.868
87.893
87.911
88.132
88.159
88.213
88.271
88.284
88.296
88.316
88.331
88.439
88.461
88.509
88.536
88.552
88.556
88.575
88.576
88.584
88.589
88.6
88.835
88.846
88.85
88.865
88.866
88.872
88.878
88.898
88.902
89.134
89.209
89.251
89.309
89.374
89.432
89.521
89.531
89.536
89.545
89.548
89.551
89.58
89.582
89.584
89.586
89.592
89.609
89.611
89.619
89.833
89.838
89.862
89.875
89.882
89.896
89.912
90.15
90.156
90.169
90.172
90.201
90.259
90.293
90.314
90.395
90.398
90.412
90.432
90.54
90.544
90.549
90.561
90.575
90.576
90.587
90.601
90.606
90.616
90.823
90.826
90.845
90.856
90.867
90.895
90.905
90.915
91.253
91.293
91.554
91.558
91.562
91.581
91.584
91.587
91.589
91.595
91.599
91.605
91.619
91.855
91.857
91.863
91.904
92.195
92.203
92.26
92.295
92.297
92.318
92.431
92.493
92.51
92.53
92.534
92.537
92.547
92.558
92.567
92.576
92.578
92.579
92.588
92.601
92.607
92.615
92.878
93.134
93.26
93.376
93.385
93.47
93.488
93.521
93.529
93.531
93.538
93.54
93.547
93.552
93.574
93.58
93.586
93.593
93.596
93.597
93.604
93.616
93.62
93.824
93.826
93.876
93.911
94.201
94.324
94.349
94.406
94.499
94.524
94.525
94.526
94.559
94.567
94.57
94.579
94.589
94.594
94.595
94.614
94.615
94.616
94.843
94.854
94.876
94.889
94.891
94.908
95.13
95.141
95.205
95.245
95.278
95.337
95.347
95.397
95.456
95.519
95.526
95.533
95.538
95.581
95.586
95.588
95.599
95.605
95.832
95.85
95.861
95.871
95.882
95.895
95.916
96.132
96.339
96.391
96.404
96.53
96.536
96.55
96.563
96.571
96.581
96.585
96.6
96.611
96.823
96.827
96.828
96.859
96.867
96.898
96.918
97.184
97.2
97.423
97.481
97.522
97.527
97.535
97.571
97.587
97.6
97.602
97.61
97.612
97.614
97.615
97.822
97.839
97.868
97.886
97.901
98.159
98.164
98.209
98.224
98.236
98.294
98.361
98.369
98.478
98.503
98.524
98.533
98.535
98.543
98.544
98.55
98.564
98.568
98.581
98.582
98.583
98.593
98.594
98.597
98.6
98.602
98.608
98.609
98.839
98.85
98.855
98.867
98.88
98.897
99.136
99.167
99.222
99.234
99.266
99.323
99.454
99.499
99.531
99.54
99.546
99.55
99.554
99.56
99.567
99.576
99.587
99.606
99.614
99.617
99.618
99.868
99.878
99.887
99.904
100.143
100.204
100.216
100.28
100.339
100.378
100.404
100.479
100.483
100.486
100.53
100.537
100.562
100.569
100.575
100.577
100.588
100.591
100.595
100.825
100.871
100.881
100.886
100.911
100.915
101.15
101.169
101.228
101.234
101.36
101.402
101.526
101.581
101.603
101.607
101.612
101.613
101.621
101.826
101.849
101.893
101.899
102.209
102.443
102.448
102.458
102.525
102.526
102.533
102.538
102.551
102.553
102.587
102.599
102.836
102.862
102.876
102.901
103.178
103.211
103.244
103.355
103.37
103.481
103.494
103.522
103.527
103.53
103.536
103.54
103.542
103.553
103.559
103.562
103.563
103.569
103.573
103.592
103.853
103.854
103.881
103.882
103.887
103.899
103.919
104.228
104.318
104.425
104.493
104.537
104.552
104.555
104.573
104.589
104.591
104.596
104.613
104.619
104.83
104.845
104.867
104.886
104.889
104.899
104.903
104.921
105.2
105.228
105.26
105.402
105.42
105.433
105.524
105.527
105.536
105.554
105.581
105.583
105.585
105.61
105.844
105.853
105.861
105.871
105.884
105.891
106.155
106.173
106.184
106.228
106.239
106.314
106.33
106.376
106.385
106.402
106.408
106.472
106.562
106.577
106.58
106.581
106.596
106.603
106.612
106.617
106.85
106.868
106.881
106.891
107.17
107.181
107.211
107.318
107.328
107.402
107.441
107.445
107.492
107.524
107.534
107.535
107.54
107.551
107.58
107.582
107.599
107.606
107.609
107.828
107.852
107.863
107.88
107.91
107.915
108.123
108.138
108.176
108.209
108.211
108.394
108.517
108.527
108.539
108.541
108.544
108.548
108.551
108.559
108.567
108.57
108.578
108.58
108.595
108.842
108.85
108.885
109.123
109.146
109.153
109.157
109.166
109.171
109.181
109.192
109.281
109.397
109.437
109.499
109.524
109.548
109.574
109.587
109.609
109.615
109.847
109.873
109.878
109.883
109.907
109.916
110.133
110.229
110.24
110.322
110.424
110.442
110.467
110.546
110.589
110.605
110.623
110.654
110.693
110.704
110.779
110.783
110.79
111.043
111.174
111.249
111.251
111.289
111.348
111.439
111.444
111.451
111.592
111.626
111.628
111.668
111.698
111.819
111.853
111.923
111.946
111.972
112.048
112.099
112.12
112.185
112.187
112.276
112.292
112.31
112.328
112.335
112.403
112.572
112.624
112.66
112.686
112.736
112.82
112.831
112.904
112.932
112.944
113.013
113.095
113.138
113.187
113.237
113.251
113.252
113.254
113.261
113.35
113.433
113.445
113.446
113.495
113.5
113.544
113.64
113.703
113.809
113.884
113.942
113.943
114.071
114.228
114.332
114.346
114.538
114.622
114.67
114.707
114.714
114.777
114.835
114.916
114.917
114.927
114.99
114.998
115.056
115.061
115.102
115.104
115.12
115.125
115.139
115.148
115.222
115.415
115.549
115.674
115.719
115.807
115.834
115.94
115.962
115.965
116.001
116.095
116.164
116.181
116.228
116.273
116.28
116.285
116.298
116.434
116.54
116.555
116.593
116.61
116.653
116.707
116.762
116.821
116.865
116.956
117.018
117.061
117.097
117.165
117.373
117.446
117.447
117.476
117.491
117.563
117.755
117.837
117.858
118.052
118.058
118.213
118.256
118.343
118.361
118.378
118.439
118.451
118.497
118.55
118.562
118.583
118.59
118.597
118.774
119.029
119.154
119.2
119.235
119.25
119.282
119.293
119.434
119.45
119.456
119.464
119.494
119.603
119.672
119.705
119.737
119.831
119.835
119.95
